name,funding_total_usd,country_code,state_code,founded_at,funding_rounds,first_funding_at,last_funding_at,status,Software,Mobile,Curated Web,Biotechnology,Advertising,E-Commerce,Enterprise Software,Social Media,Games,Health Care,Analytics,Finance,Internet,Security,Hardware + Software,SaaS,Technology,Web Hosting,Semiconductors,Video,Clean Technology,Networking,Health and Wellness,Social Network Media,Search,Apps,Cloud Computing,Services,Web,Messaging,Education,Sales and Marketing,Music,News,Travel,Web Development,iPhone,Fashion,Entertainment,Media,Manufacturing,Android,age_at_first_funding,age_at_last_funding
Inherited Health,1155000,USA,CA,2007-11-01,2,2008-01-01,2009-08-01,acquired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Acclaim Games,-,USA,CA,1997-12-24,1,2007-10-18,2007-10-18,acquired,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
Acclarent,35000000,USA,CA,2004-06-01,1,2007-04-23,2007-04-23,acquired,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Acco Brands,10000000,USA,IL,1947-01-01,1,2007-02-01,2007-02-01,ipo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60
Accord,-,USA,CA,2013-01-01,1,2014-05-12,2014-05-12,closed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Accordion Health,150000,USA,TX,2014-05-14,1,2014-07-02,2014-07-02,closed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Accumetrics,110640466,USA,CA,1996-01-01,9,2003-05-16,2013-08-30,acquired,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17
Accuvant,8198838,USA,CO,2002-01-01,4,2008-07-01,2014-10-17,acquired,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12
Aceris 3D Inspection,4880000,CAN,QC,2000-01-01,1,2007-05-30,2007-05-30,closed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
Aceva Technologies,5280000,USA,CA,1999-01-01,1,2005-07-21,2005-07-21,acquired,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
Achaogen,116605707,USA,CA,2004-01-01,4,2004-08-01,2013-03-22,ipo,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Achievers,52422326,USA,CA,1995-01-01,5,2007-11-29,2011-09-28,acquired,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16
Achillion Pharmaceuticals,91100000,USA,CT,1998-01-01,2,2002-01-28,2010-08-18,ipo,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
Blackwave,28000000,USA,MA,2006-01-01,3,2006-12-01,2009-09-30,acquired,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Acision,100000000,IND,10,1992-01-01,1,2010-10-05,2010-10-05,acquired,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18
Acompli,7300000,USA,CA,2013-06-01,1,2013-06-04,2013-06-04,acquired,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Acopia Networks,75000000,USA,MA,2002-01-01,3,2003-05-21,2006-06-19,acquired,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Acoustic Technologies,7974296,USA,TX,1998-01-01,1,2013-04-12,2013-04-12,acquired,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
Acquaintable,40000,USA,NY,2012-01-01,1,2013-01-07,2013-01-07,acquired,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Actcat,-,JPN,40,2012-05-10,3,2012-09-12,2014-10-31,closed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Acteavo,116987,IRL,7,2013-01-01,3,2013-01-17,2014-06-06,acquired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actinium Pharmaceuticals,7000720,USA,NY,2000-01-01,2,2011-11-03,2014-01-21,ipo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14
Action Engine,58200000,USA,WA,2000-02-01,5,2000-05-01,2007-07-01,acquired,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Activaero,22585000,DEU,2,2004-01-01,2,2009-11-20,2011-02-16,acquired,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
Active Junky,1300000,USA,CO,2010-01-01,1,2014-11-07,2014-11-07,acquired,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
Active Storage,16400000,USA,CA,2008-10-01,4,2009-11-03,2012-08-28,closed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Active Voice Corporation,-,USA,WA,1983-01-01,1,1990-10-31,1990-10-31,acquired,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
ACTIVE Network,214208700,USA,TX,1999-08-01,10,1999-09-01,2009-12-11,acquired,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
ActivIdentity,5422959,USA,CA,1985-01-01,1,2009-12-29,2009-12-29,acquired,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25
ActiViews,10000000,ISR,4,2006-01-01,2,2007-11-13,2010-01-22,acquired,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Actix,-,GBR,H9,1981-01-01,1,2005-03-02,2005-03-02,acquired,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
Actona Technologies,28000000,USA,CA,2000-01-01,3,2002-08-16,2004-03-08,acquired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
Acucar Guarani,45400000,BRA,27,1976-01-01,1,2009-12-11,2009-12-11,closed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,33
Acusphere,10000000,USA,MA,1993-01-01,2,2011-07-07,2012-02-23,ipo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19
Ad Knights,50000,USA,TX,2010-03-01,1,2010-03-01,2010-03-01,closed,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ad Summos,4549999,USA,NY,2010-01-01,2,2010-03-25,2011-06-01,closed,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ad2games,9000000,DEU,16,2007-01-01,1,2014-12-02,2014-12-02,acquired,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
Adallom,49500000,USA,CA,2012-01-01,3,2012-12-01,2015-04-14,acquired,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Adamas Pharmaceuticals,82000000,USA,CA,2000-01-01,4,2005-05-01,2009-10-01,ipo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
Adamis Pharmaceuticals,16377078,USA,CA,2006-01-01,5,2012-04-06,2014-08-20,ipo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8
"Adap.tv, now a part of ONE by AOL",48500000,USA,NY,2006-11-01,5,2007-02-01,2011-03-28,acquired,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Adapt Technologies,10000000,USA,CA,2001-01-01,1,2005-06-12,2005-06-12,acquired,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
Adaptimmune,107500000,GBR,Q5,2008-01-01,2,2014-03-26,2014-09-25,ipo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
"Adaptive Medias, Inc.",12400000,USA,CA,2012-01-01,3,2014-09-12,2015-05-05,ipo,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
Adaptive TCR,10350000,USA,WA,2009-01-01,2,2010-03-26,2011-06-10,closed,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
AdaptiveBlue,24020000,USA,NY,2007-01-01,4,2007-02-20,2012-01-11,acquired,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
Adaptiv.io,10000000,USA,CA,2007-04-07,1,2013-01-14,2013-01-14,acquired,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
Adaptivity,24845955,USA,NC,2007-01-01,6,2009-11-04,2013-01-04,acquired,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
adBidtise,150000,USA,WI,2014-07-04,1,2014-07-04,2014-07-04,closed,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adBrite,40400000,USA,CA,2003-01-01,4,2004-09-01,2012-05-01,acquired,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
AdBuddy Inc,100000,USA,NC,2012-06-13,1,2012-09-01,2012-09-01,closed,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AdCare Health Systems,36043700,USA,GA,1988-01-01,7,2009-12-14,2015-04-13,ipo,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27
Adcast,3500,USA,MD,2009-03-28,1,2009-03-28,2009-03-28,closed,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADCentricity,2940000,CAN,ON,2007-03-01,1,2008-06-11,2008-06-11,acquired,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
Adchemy,119191000,USA,CA,2004-01-01,7,2005-02-09,2011-09-21,acquired,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
AdChina,10000000,CHN,23,2007-01-01,3,2008-06-12,2011-03-01,acquired,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Adconion Media Group,114000000,USA,CA,2005-01-01,3,2007-01-31,2011-05-09,acquired,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6
Addex Therapeutics,2842048,CHE,7,2002-01-01,1,2015-03-09,2015-03-09,ipo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
AddFleet,4160600,ESP,56,2012-01-01,2,2012-09-19,2013-01-01,closed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Addus HealthCare,1240000,USA,IL,1979-01-01,1,2010-08-10,2010-08-10,ipo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31
Adea,5000000,USA,TX,1996-01-01,1,2007-01-01,2007-01-01,acquired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
AdECN,3100000,USA,CA,2003-01-01,1,2006-02-01,2006-02-01,acquired,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3
Adept Cloud,1015000,USA,CA,2011-06-01,2,2012-10-01,2012-11-01,acquired,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Adesto Technologies,56381909,USA,CA,2006-01-01,7,2009-04-24,2015-09-11,ipo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
AdexLink,2000000,USA,CA,2010-08-16,1,2011-06-10,2011-06-10,closed,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AdGrok,470000,USA,CA,2010-05-01,2,2010-05-01,2011-03-07,acquired,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adhere2Care,300000,USA,GA,2011-01-01,1,2012-03-29,2012-03-29,closed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Adherence Compliance,60000,USA,CO,2014-06-01,1,2015-01-02,2015-01-02,closed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI Engineering,-,USA,VA,1990-01-01,1,2011-11-10,2011-11-10,acquired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21
Adiana,23000000,USA,CA,1997-01-01,1,2005-08-25,2005-08-25,acquired,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
adicate timeads,2900000,NOR,13,2005-11-01,3,2005-11-01,2007-12-01,closed,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Adility,100000,USA,CA,2009-02-01,2,2011-07-01,2011-09-06,acquired,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Adjacent Applications,256000,USA,CA,2011-05-31,2,2011-11-15,2012-12-01,closed,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Adjug,8500000,GBR,H9,2007-01-01,2,2007-07-03,2008-03-01,acquired,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Adku,1540000,USA,CA,2010-08-01,3,2010-11-01,2011-12-09,acquired,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Admatic,-,BRA,21,2013-03-01,1,2013-07-01,2013-07-01,acquired,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Admazely,600000,DNK,17,2011-10-01,1,2012-04-01,2012-04-01,closed,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Admeld,30000000,USA,NY,2007-10-01,3,2008-11-10,2010-08-01,acquired,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
ADMETA,5000000,SWE,28,2002-01-01,1,2008-01-01,2008-01-01,acquired,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
Admify,26000,RUS,48,2012-04-01,1,2013-04-01,2013-04-01,closed,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
AdMobius,5000000,USA,CA,2011-07-01,1,2012-09-30,2012-09-30,acquired,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
AdNectar,-,USA,CA,2008-01-19,1,2008-08-01,2008-08-01,closed,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adnexus,55500000,USA,MA,2002-01-01,3,2003-01-01,2007-08-07,acquired,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Adometry By Google,29575000,USA,TX,2005-01-01,5,2007-02-07,2012-12-28,acquired,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
Adomo,18500000,USA,CA,1999-08-01,2,1999-11-01,2007-06-28,acquired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
ADOR,56464869,USA,WA,2009-02-01,5,2010-07-06,2013-10-31,acquired,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4
AdoTube,1230000,USA,NY,2007-02-26,2,2007-07-31,2008-04-01,acquired,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ADP (Automatic Data Processing),2000000,USA,NJ,1949-01-01,1,2005-12-30,2005-12-30,ipo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57
AdQuantic,-,FRA,A8,2010-01-01,1,2013-02-01,2013-02-01,acquired,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
AdReady,17807000,USA,WA,2006-01-01,4,2007-07-01,2012-06-19,acquired,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
AdRocket,1000000,USA,CA,2008-02-01,1,2009-05-15,2009-05-15,closed,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
adSage,20000000,USA,WA,2007-01-01,1,2011-09-01,2011-09-01,acquired,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
Adslot,31634312,AUS,7,2007-01-01,7,2007-02-14,2014-07-03,ipo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
AdStack,-,USA,CA,2011-01-01,2,2011-04-01,2012-05-01,acquired,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Adtrade,-,BRA,2,2013-07-01,1,2013-07-01,2013-07-01,closed,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adtuitive,1300000,USA,NY,2008-07-01,1,2009-02-01,2009-02-01,acquired,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aductions,100000,USA,CA,2007-03-16,1,2007-07-05,2007-07-05,acquired,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adura Technologies,25500000,USA,CA,2008-01-01,3,2008-10-16,2012-04-26,acquired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Aduro BioTech,143380947,USA,CA,2000-01-01,8,2009-11-17,2015-01-05,ipo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15
Advanced Accelerator Applications,52750600,FRA,B9,2002-01-01,1,2014-02-17,2014-02-17,ipo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
Advanced BioHealing,33500000,USA,CT,2003-01-01,2,2005-11-21,2007-02-27,acquired,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
Advanced Cardiac Therapeutics,12300000,USA,CA,2007-01-01,2,2010-01-11,2014-04-21,closed,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
Advanced Cell Technology,57777000,USA,CA,2007-01-01,3,2009-11-12,2014-07-03,ipo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
